,GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
10347,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,125,82,60,44,84,20,0,96,60,2
10341,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,146,68,30,55,76,10,0,120,60,2
10344,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,114,61,60,44,84,30,0,96,97,2
10349,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,125,68,60,49,92,30,0,120,75,2
10343,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,146,61,30,44,84,20,0,156,75,2
10342,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,146,68,120,49,92,10,0,156,97,2
10345,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,125,68,30,44,81,30,0,156,60,2
10348,3,1,1,1150,1,1,1,3,0,4,1,3,0,25,2,1,1,1,146,82,30,49,90,30,0,96,97,2
3564,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,146,31,120,93,38,20,0,0,0,1
3565,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,132,31,30,90,36,10,0,0,0,1
3566,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,173,31,60,97,43,30,0,0,0,1
3567,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,132,26,30,93,38,20,0,0,0,1
3568,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,173,23,60,93,28,20,0,0,0,1
3569,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,146,23,120,90,35,10,0,0,0,1
3570,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,132,31,120,97,43,10,0,0,0,1
3572,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,173,26,60,90,32,10,0,0,0,1
3571,2,0,1,397,1,0,1,1,1,5,0,1,0,1,15,1,0,1,132,23,30,97,29,30,0,0,0,1
166,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,22,120,128,24,30,0,960,13,1
170,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,26,30,128,31,20,1,1200,13,1
169,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,22,120,121,25,20,0,1200,13,2
168,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,26,60,124,28,10,1,1200,8,2
167,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,22,60,128,24,20,1,1560,10,1
162,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,212,26,120,121,27,30,1,1200,10,3
165,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,212,20,120,128,23,20,1,960,8,3
163,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,177,20,60,128,23,10,0,1560,13,1
164,2,0,1,19,1,0,2,1,1,1,0,1,0,1,17,1,1,1,159,20,120,124,22,30,0,1560,8,3
1412,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,51,2600,120,29,3380,20,0,0,0,2
1404,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,63,3120,120,29,3120,30,1,0,0,2
1407,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,55,2340,60,33,3380,10,0,0,0,2
1406,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,51,2340,120,31,3120,30,0,0,0,2
1411,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,55,3120,30,33,4160,20,1,0,0,2
1408,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,55,2600,120,33,3120,30,0,0,0,2
1409,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,51,2600,60,33,3120,20,1,0,0,2
1410,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,51,3120,60,31,3380,10,1,0,0,2
1405,2,0,1,157,1,0,6,3,1,2,1,2,1,22,25,1,0,1,63,2340,120,33,3380,20,1,0,0,2
8169,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,200,211,120,112,281,10,0,128,105,3
8168,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,217,158,120,98,225,10,0,160,84,3
8167,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,252,158,60,104,184,20,0,160,136,2
8166,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,200,176,30,104,245,20,0,128,84,3
8165,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,252,211,60,112,281,30,0,208,84,3
8164,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,200,211,30,98,225,10,0,208,136,3
8163,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,217,211,120,104,245,20,0,208,105,3
8170,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,200,158,30,112,194,30,0,160,105,2
8171,3,1,1,908,1,1,3,2,1,3,1,3,0,2,17,1,1,1,252,176,60,98,210,10,0,128,105,2
6886,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,147,71,120,69,90,10,0,117,71,2
6888,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,113,64,60,66,84,30,0,72,71,3
6889,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,124,71,30,66,81,30,0,117,44,2
6890,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,124,64,30,69,74,10,0,72,55,3
6891,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,124,85,60,66,88,20,0,72,44,3
6892,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,147,85,30,69,90,30,0,72,71,3
6885,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,147,71,30,73,78,10,0,90,44,3
6893,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,124,71,60,69,90,30,0,90,55,3
6887,3,1,1,766,1,1,1,2,1,3,1,3,0,2,1,1,1,1,147,64,30,66,84,20,0,117,55,2
7928,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,173,155,60,118,181,30,0,140,85,3
7924,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,173,155,30,115,169,30,0,182,68,2
7925,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,173,139,30,118,153,10,0,112,85,3
7920,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,208,155,30,122,167,10,0,140,68,3
7921,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,208,155,120,118,181,10,0,182,110,2
7926,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,173,186,60,115,184,20,0,112,68,3
7923,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,156,139,60,115,169,30,0,112,110,2
7922,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,208,139,30,115,169,20,0,182,85,2
7927,3,1,1,881,1,1,3,2,0,4,1,3,0,22,12,1,1,1,208,186,30,118,189,30,0,112,110,3
21,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,47,29,60,25,38,30,1,84,65,2
18,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,58,32,30,29,35,10,0,105,40,2
22,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,51,32,30,25,36,30,1,136,40,2
25,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,51,32,60,27,40,30,0,105,50,2
19,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,58,29,30,25,38,20,0,136,50,2
26,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,58,38,30,27,42,30,0,84,65,2
20,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,58,32,120,27,40,10,1,136,65,2
24,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,51,29,30,27,32,10,1,84,50,2
23,2,0,1,3,1,0,1,1,1,2,1,2,0,10,25,1,1,1,51,38,60,25,42,20,0,84,40,2
10206,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,266,116,120,112,122,30,0,180,115,2
10208,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,266,87,120,126,105,20,0,144,92,2
10209,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,226,87,60,126,105,10,0,234,149,2
10210,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,226,97,120,126,109,30,0,144,149,2
10211,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,206,97,60,126,109,20,0,234,115,2
10212,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,206,116,60,118,133,10,0,180,92,2
10207,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,206,87,120,118,99,30,0,234,92,2
10213,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,206,97,120,112,112,20,0,180,149,2
10214,3,1,1,1135,1,1,1,1,1,4,0,4,0,22,1,1,1,1,226,116,30,126,150,20,0,180,149,2
3069,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,237,106,120,82,112,30,1,140,85,2
3077,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,183,88,120,82,105,20,0,140,110,2
3076,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,201,106,30,96,137,20,1,140,110,2
3075,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,183,88,60,96,97,20,1,182,85,2
3074,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,183,106,60,88,118,10,1,140,68,2
3073,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,201,88,120,96,97,30,0,112,110,2
3072,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,201,79,60,96,97,10,0,182,110,2
3071,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,183,79,120,88,90,30,0,182,68,2
3070,2,0,1,342,1,1,1,1,0,3,0,3,0,17,2,1,1,1,237,79,120,96,97,20,1,112,68,2
3137,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,238,89,30,130,105,10,1,0,0,2
3139,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,283,119,30,130,137,30,0,0,0,2
3138,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,238,119,60,124,127,20,0,0,0,2
3132,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,283,99,30,138,112,10,0,0,0,2
3140,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,238,99,60,130,133,30,0,0,0,2
3133,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,283,99,120,130,133,10,1,0,0,2
3135,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,215,89,60,124,122,30,1,0,0,2
3134,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,283,89,30,124,122,20,0,0,0,2
3136,2,0,1,349,1,1,1,1,1,4,0,2,0,9,22,1,0,1,238,99,30,124,118,30,1,0,0,2
2330,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,236,45,60,139,52,10,0,144,65,2
2329,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,177,40,30,146,48,30,0,180,65,2
2328,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,177,54,120,146,66,10,0,144,65,3
2326,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,236,40,60,142,46,20,0,180,84,2
2322,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,197,54,120,142,57,20,0,234,65,2
2323,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,177,54,30,139,56,10,0,234,84,2
2324,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,236,54,60,146,66,30,0,234,52,2
2325,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,177,45,30,142,57,20,0,144,52,3
2327,2,0,1,259,1,0,1,1,3,2,0,4,0,14,2,1,1,1,197,40,120,139,53,10,0,180,52,3
1305,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,54,3120,120,30,3380,20,0,0,0,2
1308,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,51,2600,30,30,4160,20,0,0,0,1
1313,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,61,2600,60,28,3380,10,0,0,0,2
1312,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,51,2340,30,32,3380,30,0,0,0,1
1311,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,51,3120,120,32,4160,10,0,0,0,2
1310,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,54,2340,120,28,4160,10,0,0,0,1
1307,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,61,3120,60,32,4160,30,0,0,0,2
1309,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,61,2340,60,30,3120,20,0,0,0,2
1306,2,0,1,146,1,0,6,1,1,2,1,2,1,25,22,1,0,1,51,3120,30,28,3120,10,0,0,0,2
10459,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,208,163,120,183,181,30,0,221,68,3
10463,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,208,181,60,187,194,20,0,221,85,3
10466,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,222,217,30,187,254,20,0,170,110,3
10465,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,208,181,120,180,198,20,0,170,110,3
10462,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,222,181,120,187,194,30,0,136,110,3
10461,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,222,163,60,187,184,10,0,221,110,3
10464,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,208,217,60,183,225,10,0,170,68,3
10458,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,250,217,120,180,225,30,0,170,85,3
10460,3,1,1,1163,1,1,3,1,1,5,1,3,0,1,22,1,1,1,250,163,120,187,184,20,0,136,68,3
8272,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,300,225,120,149,293,10,0,312,182,2
8273,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,300,202,30,143,274,20,0,312,140,2
8274,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,228,202,60,143,274,30,0,192,182,3
8275,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,252,225,30,143,266,30,0,312,112,2
8271,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,300,225,30,157,245,10,0,240,112,2
8276,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,252,202,30,149,225,10,0,192,140,3
8277,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,252,270,60,143,281,20,0,192,112,3
8278,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,300,270,30,149,301,30,0,192,182,3
8279,3,1,1,920,1,1,3,2,1,4,1,3,0,22,17,1,1,1,252,225,60,149,293,30,0,240,140,2
7170,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,178,126,120,78,168,10,0,160,130,3
7169,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,197,94,120,60,137,10,0,200,104,2
7168,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,234,94,60,68,109,20,0,200,169,2
7167,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,178,105,30,68,146,20,0,160,104,3
7166,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,234,126,60,78,168,30,0,260,104,2
7171,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,178,94,30,78,118,30,0,200,130,1
7172,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,234,105,60,60,127,10,0,160,130,2
7165,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,178,126,30,60,137,10,0,260,169,1
7164,3,1,1,797,1,1,1,2,1,4,1,3,0,25,1,1,1,1,197,126,120,68,146,20,0,260,130,1
10579,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,879,266,120,760,293,30,0,216,214,3
10577,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,1049,239,120,760,281,20,0,216,132,3
10580,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,794,266,60,760,293,20,0,351,165,3
10576,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,794,239,120,750,274,30,0,351,132,3
10575,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,1049,319,120,742,337,30,0,270,165,3
10581,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,794,319,60,750,357,10,0,270,132,3
10583,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,879,319,30,760,414,20,0,270,214,3
10582,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,794,266,120,742,310,20,0,270,214,3
10578,3,1,1,1176,1,1,3,1,1,3,1,3,0,25,18,1,1,1,879,239,60,760,281,10,0,351,214,3
5303,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,252,50,30,160,64,20,0,221,95,2
5304,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,196,50,60,160,64,30,0,136,123,3
5305,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,215,56,30,160,62,30,0,221,76,2
5306,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,215,50,30,163,56,10,0,136,95,3
5307,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,215,67,60,160,70,20,0,136,76,3
5308,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,252,67,30,163,70,30,0,136,123,3
5302,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,252,56,120,163,66,10,0,221,123,2
5301,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,252,56,30,167,62,10,0,170,76,2
5309,3,1,1,590,1,0,1,3,1,3,1,3,0,2,20,1,1,1,215,56,60,163,66,30,0,170,95,3
123,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,118,31,120,81,43,10,0,56,100,2
122,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,130,23,120,74,35,10,0,70,80,2
117,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,130,31,120,77,38,20,0,91,100,2
119,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,153,31,60,81,43,30,0,91,80,2
124,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,118,23,30,81,29,30,0,70,100,1
120,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,118,26,30,77,38,20,0,56,80,1
125,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,153,26,60,74,32,10,0,56,100,2
121,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,153,23,60,77,28,20,0,70,130,2
118,2,0,1,14,1,0,1,2,1,3,1,2,0,1,17,1,1,1,118,31,30,74,36,10,0,91,130,2
9649,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,175,95,120,117,106,30,0,234,92,2
9648,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,230,127,120,112,128,30,0,180,115,2
9656,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,193,127,30,123,149,20,0,180,149,3
9655,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,175,106,120,112,116,20,0,180,149,2
9654,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,175,127,60,117,132,10,0,180,92,2
9653,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,175,106,60,123,114,20,0,234,115,2
9652,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,193,106,120,123,114,30,0,144,149,3
9651,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,193,95,60,123,108,10,0,234,149,2
9650,3,1,1,1073,1,0,3,1,1,2,0,1,0,25,12,1,1,1,230,95,120,123,108,20,0,144,92,3
6914,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,191,94,60,92,112,30,0,195,92,2
6912,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,162,94,120,86,105,20,0,195,115,2
6920,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,191,78,60,81,90,10,0,120,115,2
6919,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,148,70,30,92,84,30,0,150,115,2
6918,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,148,94,120,92,112,10,0,120,115,3
6917,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,162,70,120,81,92,10,0,150,92,2
6916,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,191,70,60,86,81,20,0,150,149,2
6915,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,148,78,30,86,99,20,0,120,92,3
6913,3,1,1,769,1,1,1,2,1,3,1,3,0,2,25,1,1,1,148,94,30,81,97,10,0,195,149,2
10492,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,240,225,120,125,266,20,0,210,221,3
10493,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,262,270,30,143,357,20,0,210,221,3
10491,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,240,270,60,133,310,10,0,210,136,3
10487,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,306,202,120,143,245,20,0,168,136,3
10490,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,240,225,60,143,254,20,0,273,170,2
10486,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,240,202,120,133,237,30,0,273,136,2
10489,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,262,225,120,143,254,30,0,168,221,3
10488,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,262,202,60,143,245,10,0,273,221,2
10485,3,1,1,1166,1,1,3,1,1,3,0,4,0,25,1,1,1,1,306,270,120,125,293,30,0,210,170,3
2562,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,160,39,120,134,48,10,0,150,24,2
2556,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,160,52,120,136,55,20,0,195,30,2
2558,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,150,52,30,134,54,10,0,195,39,2
2559,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,150,43,30,136,52,20,0,120,24,2
2560,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,180,39,60,136,42,20,0,150,39,2
2563,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,180,43,60,134,48,10,0,120,30,2
2557,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,180,52,60,138,59,30,0,195,24,2
2564,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,150,39,30,138,46,30,0,150,30,2
2561,2,0,1,285,1,0,4,1,0,1,0,4,0,23,25,1,1,1,150,52,120,138,59,10,0,120,30,2
4975,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,233,64,30,88,72,30,0,136,136,2
4974,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,196,64,60,82,66,20,0,136,84,2
4968,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,233,53,30,96,58,10,0,170,84,2
4969,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,233,53,120,88,72,10,0,221,136,2
4970,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,233,48,30,82,66,20,0,221,105,2
4972,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,196,53,30,82,64,30,0,221,84,2
4973,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,196,48,30,88,54,10,0,136,105,2
4976,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,196,53,60,88,72,30,0,170,105,2
4971,3,1,1,553,1,0,1,1,1,3,1,2,0,1,22,1,1,1,177,48,60,82,66,30,0,136,136,2
647,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,71,60,75,84,10,0,80,144,2
640,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,85,30,75,88,10,0,130,187,2
641,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,85,60,82,105,30,0,130,115,2
642,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,71,30,78,92,20,0,80,115,2
643,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,145,64,60,78,74,20,0,100,187,2
644,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,127,64,120,75,84,10,0,100,115,2
639,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,127,85,120,78,92,20,0,130,144,2
645,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,85,120,82,105,10,0,80,144,2
646,2,0,1,72,1,1,1,2,1,3,1,2,0,1,2,1,1,1,118,64,30,82,76,30,0,100,144,2
9946,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,236,123,120,71,172,10,0,247,169,2
9949,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,200,123,30,63,144,30,0,247,104,1
9950,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,200,111,30,71,128,10,0,152,130,2
9951,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,200,148,60,63,156,20,0,152,104,3
9952,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,236,148,30,71,165,30,0,152,169,2
9947,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,236,111,30,63,156,20,0,247,130,2
9953,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,200,123,60,71,172,30,0,190,130,3
9948,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,182,111,60,63,156,30,0,152,169,3
9945,3,1,1,1106,1,0,3,3,1,1,1,1,0,25,1,1,1,1,236,123,30,81,139,10,0,190,104,2
